WB_ID,common_name,transcript,status,description,baseMean,log2FoldChange,padj,change,N2_CTR_1,N2_CTR_3,N2_CTR_4,N2_HS_1,N2_HS_3,N2_HS_4,cat
WBGene00219766,anr-42,Y71G12B.39,Live,ncRNA,1.96907892,-0.440727029,0.889320794,no_change,2.046761613,3.460315854,1.399308661,2.741677465,0,2.166409929,
WBGene00200441,,DY3.10,Live,ncRNA_gene,2.772339278,-0.444467147,0.888996511,no_change,8.187046451,1.384126341,0,4.112516198,1.867141712,1.083204965,
WBGene00199423,,ZK617.17,Live,ncRNA_gene,3.446296659,-0.446186395,0.871318658,no_change,2.046761613,1.384126341,8.395851968,0,5.601425137,3.249614894,
WBGene00199946,,F52B5.10,Live,ncRNA_gene,0.52329598,-0.446876617,,no_change,1.364507742,0.692063171,0,0,0,1.083204965,
WBGene00219985,,F58D5.13,Live,ncRNA_gene,11.08358861,-0.451139169,0.767795199,no_change,23.87888548,4.152379024,10.49481496,13.70838733,5.601425137,8.665639717,
WBGene00219814,,C14A11.14,Live,ncRNA_gene,1.764922483,-0.452368614,,no_change,0.682253871,2.076189512,3.498271653,0,0,4.332819859,
WBGene00200321,,C02B4.12,Live,ncRNA_gene,0.524930863,-0.453114542,,no_change,0.682253871,1.384126341,0,0,0,1.083204965,
WBGene00202216,,Y55F3BR.18,Live,ncRNA_gene,0.524930863,-0.453114542,,no_change,0.682253871,1.384126341,0,0,0,1.083204965,
WBGene00197539,,C07H6.13,Live,ncRNA_gene,0.526565746,-0.459330455,,no_change,0,2.076189512,0,0,0,1.083204965,
WBGene00197563,,B0403.9,Live,ncRNA_gene,0.526565746,-0.459330455,,no_change,0,2.076189512,0,0,0,1.083204965,
WBGene00197806,,T22E5.12,Live,ncRNA_gene,0.526565746,-0.459330455,,no_change,0,2.076189512,0,0,0,1.083204965,
WBGene00199317,,Y23B4A.5,Live,ncRNA_gene,0.526565746,-0.459330455,,no_change,0,2.076189512,0,0,0,1.083204965,
WBGene00201058,,C06H2.10,Live,ncRNA_gene,0.526565746,-0.459330455,,no_change,0,2.076189512,0,0,0,1.083204965,
WBGene00199833,,K02H8.4,Live,ncRNA_gene,9.847449666,-0.46178011,0.786200352,no_change,16.3740929,2.768252683,14.69274094,4.112516198,16.80427541,4.332819859,
WBGene00198219,,F13E6.9,Live,ncRNA_gene,0.658117374,-0.46265061,,no_change,0.682253871,0,1.399308661,0,1.867141712,0,
WBGene00196604,,T03G6.5,Live,ncRNA_gene,0.527461249,-0.462704074,,no_change,0.682253871,0,1.399308661,0,0,1.083204965,
WBGene00198001,,Y54E10A.24,Live,ncRNA_gene,2.92983088,-0.466054968,0.877549157,no_change,7.50479258,0.692063171,2.098962992,0,1.867141712,5.416024823,
WBGene00200379,,F13H6.26,Live,ncRNA_gene,0.529096133,-0.468886308,,no_change,0,0.692063171,1.399308661,0,0,1.083204965,
WBGene00196758,,Y69E1A.10,Live,ncRNA_gene,0.578300287,-0.47364488,,no_change,0,0,2.098962992,1.370838733,0,0,
WBGene00197503,,C45E1.7,Live,ncRNA_gene,0.530361326,-0.47364488,,no_change,0,0,2.098962992,0,0,1.083204965,
WBGene00201550,,C05B10.19,Live,ncRNA_gene,0.530361326,-0.47364488,,no_change,0,0,2.098962992,0,0,1.083204965,
WBGene00199576,,C03H5.8,Live,ncRNA_gene,1.760231399,-0.480019332,,no_change,0,6.228568536,0,0,0,4.332819859,
WBGene00220169,,Y48B6A.25,Live,ncRNA_gene,95.86504235,-0.480839539,0.30814499,no_change,110.5251271,94.81265439,130.1357055,90.47535635,69.08424336,80.15716739,
WBGene00200265,,C17E4.18,Live,ncRNA_gene,2.745891616,-0.481254478,0.903711478,no_change,6.822538709,0,2.798617323,6.854193663,0,0,
WBGene00200344,,F13D11.16,Live,ncRNA_gene,3.801158417,-0.488450607,0.880279019,no_change,0,11.07301073,2.098962992,0,7.468566849,2.166409929,
WBGene00202103,,F22B3.20,Live,ncRNA_gene,1.999387661,-0.494638434,0.897454208,no_change,2.046761613,4.844442195,0,1.370838733,3.734283425,0,
WBGene00023065,,F53F10.6,Live,ncRNA_gene,31.09685059,-0.50123656,0.595085336,no_change,59.35608677,20.06983195,29.38548189,26.04593592,35.47569253,16.24807447,
WBGene00235201,,T27C5.19,Live,ncRNA_gene,8.735815476,-0.513874273,0.749730772,no_change,12.28056968,6.228568536,11.89412362,2.741677465,14.9371337,4.332819859,
WBGene00199357,,Y39G8C.9,Live,ncRNA_gene,4.144674672,-0.522589069,0.868393668,no_change,9.551554193,0,4.897580315,0,9.335708562,1.083204965,
WBGene00195005,,ZK809.10,Live,ncRNA_gene,2.961996125,-0.523595578,0.894050692,no_change,7.50479258,0,2.798617323,0,7.468566849,0,
WBGene00195832,,T28B11.5,Live,ncRNA_gene,8.282545754,-0.523753967,0.753918673,no_change,17.05634677,7.612694878,4.897580315,9.595871128,1.867141712,8.665639717,
WBGene00195737,,Y82E9BR.27,Live,ncRNA_gene,1.191378777,-0.532631858,,no_change,0,0,4.197925984,0,1.867141712,1.083204965,
WBGene00198547,,C44H4.10,Live,ncRNA_gene,0.929613214,-0.532878093,,no_change,3.411269355,0,0,0,0,2.166409929,
WBGene00200685,,D2023.17,Live,ncRNA_gene,0.929613214,-0.532878093,,no_change,3.411269355,0,0,0,0,2.166409929,
WBGene00202033,,K01C8.11,Live,ncRNA_gene,2.273348389,-0.534499634,0.883519651,no_change,6.140284838,1.384126341,0.699654331,0,0,5.416024823,
WBGene00219927,,F31C3.17,Live,ncRNA_gene,101.7150408,-0.538651104,0.288461898,no_change,126.89922,90.66027536,144.1287921,63.0585817,85.88851877,99.65485675,
WBGene00202161,,C04E6.14,Live,ncRNA_gene,0.938313444,-0.542698726,,no_change,1.364507742,0,2.098962992,0,0,2.166409929,
WBGene00235356,,Y67D8A.10,Live,ncRNA_gene,36.27345805,-0.545850072,0.544211127,no_change,71.63665645,26.99046366,30.08513622,17.82090352,42.94425938,28.16332908,
WBGene00195417,,C16C2.5,Live,ncRNA_gene,6.169423988,-0.546250028,0.801974491,no_change,9.551554193,11.7650739,0.699654331,10.96670986,1.867141712,2.166409929,
WBGene00201035,,C52G5.9,Live,ncRNA_gene,1.956353349,-0.561244517,0.901711695,no_change,0,6.920631707,0,0,3.734283425,1.083204965,
WBGene00198781,,C42D8.15,Live,ncRNA_gene,2.342548888,-0.565992078,0.845161148,no_change,0.682253871,1.384126341,6.296888976,2.741677465,1.867141712,1.083204965,
WBGene00197379,,F16F9.8,Live,ncRNA_gene,0.944113597,-0.567153327,,no_change,0,0,3.498271653,0,0,2.166409929,
WBGene00220165,,Y47G6A.36,Live,ncRNA_gene,41.86405512,-0.573158196,0.464548223,no_change,55.94481742,45.67616927,47.57649449,19.19174226,57.88139308,24.91371419,
WBGene00198838,,K10C3.10,Live,ncRNA_gene,5.231259405,-0.573200193,0.782193818,no_change,1.364507742,13.14920024,4.197925984,2.741677465,5.601425137,4.332819859,
WBGene00198529,,F46F3.10,Live,ncRNA_gene,4.580001074,-0.583799082,0.865969843,no_change,10.91606193,0,5.597234645,10.96670986,0,0,
WBGene00201672,,C49F8.13,Live,ncRNA_gene,3.865531367,-0.585939654,0.830027573,no_change,8.869300322,0,4.897580315,2.741677465,5.601425137,1.083204965,
WBGene00196465,,Y51F10.12,Live,ncRNA_gene,2.729231329,-0.59206847,0.863020111,no_change,4.093523226,0,5.597234645,0,5.601425137,1.083204965,
WBGene00199683,,Y53C10A.20,Live,ncRNA_gene,1.69853949,-0.611179978,,no_change,5.458030967,0,0.699654331,0,1.867141712,2.166409929,
WBGene00206494,,C15H11.16,Live,ncRNA,4.742884227,-0.616557856,0.783416791,no_change,10.91606193,5.536505366,0.699654331,1.370838733,5.601425137,4.332819859,
WBGene00220141,,Y37E11AR.9,Live,ncRNA_gene,2.473265919,-0.626966652,0.856145827,no_change,6.140284838,0,2.798617323,0,3.734283425,2.166409929,
WBGene00196645,,C34D10.3,Live,ncRNA_gene,2.312578981,-0.633242662,0.87775307,no_change,4.775777096,0,3.498271653,0,5.601425137,0,
WBGene00014492,,R166.6,Live,ncRNA_gene,692.9480268,-0.635302214,0.098115888,no_change,1170.065389,670.6092124,689.1595157,629.2149783,466.7854281,531.8536377,
WBGene00195406,,B0350.67,Live,ncRNA_gene,2.893779345,-0.637278853,0.849933206,no_change,4.093523226,0,6.296888976,1.370838733,5.601425137,0,
WBGene00197572,,F52B10.13,Live,ncRNA_gene,1.551457432,-0.66019343,,no_change,0,2.076189512,3.498271653,0,3.734283425,0,
WBGene00219856,,C41C4.20,Live,ncRNA_gene,13.30047803,-0.664909432,0.732191703,no_change,35.47720129,0,13.29343228,9.595871128,14.9371337,6.499229788,
WBGene00200059,,K02B2.36,Live,ncRNA_gene,1.091261154,-0.671395501,,no_change,4.093523226,0,0,1.370838733,0,1.083204965,
WBGene00219786,,B0365.10,Live,ncRNA_gene,3.018127628,-0.681699392,0.83357314,no_change,2.729015484,0,8.395851968,0,3.734283425,3.249614894,
WBGene00201768,,K02A11.11,Live,ncRNA_gene,3.536888648,-0.705174303,0.816593987,no_change,5.458030967,0,7.696197637,0,3.734283425,4.332819859,
WBGene00195808,,F55C12.8,Live,ncRNA_gene,1.471574847,-0.712350959,,no_change,0.682253871,0,4.897580315,0,0,3.249614894,
WBGene00220130,,Y10G11A.92,Live,ncRNA_gene,3.227115078,-0.71376017,0.875637337,no_change,0,0,11.89412362,0,7.468566849,0,
WBGene00220218,,Y102A5D.22,Live,ncRNA_gene,2.931549387,-0.717041281,0.847978152,no_change,4.093523226,0,6.996543307,0,0,6.499229788,
WBGene00201335,,Y73B6BL.285,Live,ncRNA_gene,9.896019925,-0.72091413,0.661291038,no_change,3.411269355,26.99046366,6.296888976,8.225032396,11.20285027,3.249614894,
WBGene00220151,,Y41C4A.31,Live,ncRNA_gene,12.98979745,-0.732479132,0.595946966,no_change,30.01917032,14.53332659,4.197925984,6.854193663,9.335708562,12.99845958,
WBGene00196581,,M117.10,Live,ncRNA_gene,1.838857984,-0.742782909,0.887307922,no_change,0,6.920631707,0,4.112516198,0,0,
WBGene00195935,,F42G8.16,Live,ncRNA_gene,1.297496595,-0.745653627,,no_change,0.682253871,4.152379024,0,0,1.867141712,1.083204965,
WBGene00235348,,Y94H6A.17,Live,ncRNA_gene,19.37735895,-0.756511895,0.581115832,no_change,30.70142419,31.83490585,9.795160629,2.741677465,33.60855082,7.582434753,
WBGene00220240,,ZK270.4,Live,ncRNA_gene,4.395745763,-0.758150047,0.719552766,no_change,7.50479258,2.768252683,6.296888976,6.854193663,1.867141712,1.083204965,
WBGene00197882,,F12F3.5,Live,ncRNA_gene,1.809348392,-0.759297183,,no_change,6.822538709,0,0,0,1.867141712,2.166409929,
WBGene00194865,,F53A2.10,Live,ncRNA,2.001936173,-0.765087849,0.860280844,no_change,0.682253871,0,6.996543307,0,0,4.332819859,
WBGene00220114,,W02H5.17,Live,ncRNA_gene,43.14334702,-0.784701537,0.213698541,no_change,66.86087935,39.44760073,57.37165511,30.15845212,33.60855082,31.41294398,
WBGene00201603,,ZK563.10,Live,ncRNA_gene,1.252909094,-0.787994413,,no_change,4.775777096,0,0,2.741677465,0,0,
WBGene00219575,anr-8,D1046.17,Live,ncRNA,29.86799869,-0.792171487,0.29508806,no_change,30.70142419,44.29204293,39.18064252,21.93341972,14.9371337,28.16332908,
WBGene00198826,,F43G9.16,Live,ncRNA_gene,1.052022422,-0.799527023,,no_change,2.046761613,0,2.098962992,0,0,2.166409929,
WBGene00235346,,Y94H6A.16,Live,ncRNA_gene,24.9173894,-0.799986521,0.391577037,no_change,36.15945516,26.29840049,32.88375354,31.52929085,7.468566849,15.16486951,
WBGene00219826,,C18H9.12,Live,ncRNA_gene,36.76616305,-0.804803877,0.514380617,no_change,77.09468741,8.304758049,54.57303779,5.48335493,44.8114011,30.32973901,
WBGene00199746,,F58G11.11,Live,ncRNA_gene,1.053131492,-0.813442635,,no_change,0,4.152379024,0,0,0,2.166409929,
WBGene00195285,,T02E9.8,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00195500,,F32G8.8,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00195637,,C10F3.9,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00195719,,C36F7.8,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00195827,,Y34B4A.12,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00196001,,F52B10.7,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00196184,,C10E2.8,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00196190,,F12D9.8,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00196480,,C27A12.11,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00196663,,W03G11.10,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00196727,,T05A6.9,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00197024,,F56E3.9,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00197029,,Y39B6A.75,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00197421,,C54D2.10,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00197540,,T08H4.7,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00197893,,F25C8.6,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00198036,,ZK622.9,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00198195,,T27D12.9,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00198730,,F43D9.11,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00199258,,W06B11.9,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00199333,,F45H11.10,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00199395,,R90.10,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00199526,,F55E10.10,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00199598,,F38B6.14,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00200676,,Y59A8B.34,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00201176,,B0310.11,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00201659,,Y116A8B.97,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00202364,,T24A11.11,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00202379,,C54G7.17,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00219583,anr-43,F17C11.23,Live,ncRNA,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00219806,,C07E3.17,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00219880,,F07C4.17,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00219994,,H34C03.21,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00220183,,Y55F3BR.19,Live,ncRNA_gene,0.227417957,-0.81820305,,no_change,1.364507742,0,0,0,0,0,
WBGene00198064,,C31H2.8,Live,ncRNA_gene,1.27320963,-0.822519845,,no_change,0,0,4.897580315,2.741677465,0,0,
WBGene00197825,,C54G4.12,Live,ncRNA_gene,1.663005714,-0.825711125,,no_change,0,4.844442195,1.399308661,0,3.734283425,0,
WBGene00220153,,Y41D4B.34,Live,ncRNA_gene,109.8042231,-0.826743164,0.102614538,no_change,134.4040126,158.4824661,129.4360512,109.6670986,46.67854281,80.15716739,
WBGene00195559,,K07H8.14,Live,ncRNA_gene,0.22905284,-0.827172453,,no_change,0.682253871,0.692063171,0,0,0,0,
WBGene00196869,,R01E6.10,Live,ncRNA_gene,1.060722652,-0.828249166,,no_change,0,0,4.197925984,0,0,2.166409929,
WBGene00195709,,K04D7.8,Live,ncRNA_gene,0.230318034,-0.83406292,,no_change,0.682253871,0,0.699654331,0,0,0,
WBGene00196019,,F12D9.6,Live,ncRNA_gene,0.230318034,-0.83406292,,no_change,0.682253871,0,0.699654331,0,0,0,
WBGene00196704,,C52B9.15,Live,ncRNA_gene,0.230318034,-0.83406292,,no_change,0.682253871,0,0.699654331,0,0,0,
WBGene00200531,,C43F9.18,Live,ncRNA_gene,0.230318034,-0.83406292,,no_change,0.682253871,0,0.699654331,0,0,0,
WBGene00201034,,F57B7.12,Live,ncRNA_gene,0.230318034,-0.83406292,,no_change,0.682253871,0,0.699654331,0,0,0,
WBGene00220131,,Y11D7A.21,Live,ncRNA_gene,21.04913581,-0.835023339,0.370669273,no_change,34.11269355,28.37459,18.89066693,10.96670986,11.20285027,22.74730426,
WBGene00022926,,C16B8.5,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00195358,,B0507.13,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00196553,,T05C1.7,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00196753,,W06B11.6,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00196788,,C25A11.5,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00196860,,T02E9.14,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00198815,,ZK180.12,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00198932,,F29C4.11,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00199659,,D1044.12,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00199689,,W01C8.13,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00199873,,F26E4.18,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00199990,,ZC504.15,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00200385,,C06A12.18,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00200667,,F56A12.9,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00200748,,E02C12.17,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00200843,,C07H4.4,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00200961,,F26A10.24,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00201060,,K10G6.7,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00201099,,K02E10.11,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00201130,,K10D6.21,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00202117,,Y92C3A.9,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00202376,,F28F9.16,Live,ncRNA_gene,0.230687724,-0.836100918,,no_change,0,1.384126341,0,0,0,0,
WBGene00195281,,M79.5,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00195342,,T19C4.15,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00195778,,PAR2.5,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00196541,,R10F2.7,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00196942,,C15C8.10,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00197271,,W09G3.13,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00197505,,C01F4.6,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00198164,,F14D1.3,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00198424,,C31G12.10,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00198507,,C01F4.7,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00199426,,D1022.15,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00199898,,Y57E12B.8,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00200249,,F12F3.8,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00200642,,T21B6.15,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00200876,,C16C8.24,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00201146,,K08A8.24,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00201147,,Y53H1C.10,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00201441,,F22B3.19,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00201531,,T06F4.18,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00202092,,F53B1.16,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00202111,,C31G12.16,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00202460,,K08A8.31,Live,ncRNA_gene,0.23321811,-0.849794956,,no_change,0,0,1.399308661,0,0,0,
WBGene00220033,,M18.11,Live,ncRNA_gene,2.717032709,-0.852179517,0.766487778,no_change,0.682253871,6.920631707,2.798617323,0,3.734283425,2.166409929,
WBGene00201507,,K03H4.7,Live,ncRNA_gene,4.312036741,-0.852777259,0.710319515,no_change,12.96282355,1.384126341,2.098962992,2.741677465,5.601425137,1.083204965,
WBGene00197074,,C30B5.11,Live,ncRNA_gene,0.766026199,-0.85524048,,no_change,2.729015484,0,0,0,1.867141712,0,
WBGene00200489,,K08B5.7,Live,ncRNA_gene,0.683309036,-0.85524048,,no_change,2.729015484,0,0,1.370838733,0,0,
WBGene00195065,,F20G2.9,Live,ncRNA,4.653406962,-0.855765836,0.661291038,no_change,10.23380806,2.076189512,5.597234645,4.112516198,3.734283425,2.166409929,
WBGene00195588,,K08E5.7,Live,ncRNA_gene,0.638270151,-0.863805691,,no_change,2.046761613,0,0.699654331,0,0,1.083204965,
WBGene00199130,,C17H11.7,Live,ncRNA_gene,0.770930849,-0.86968239,,no_change,0.682253871,2.076189512,0,0,1.867141712,0,
WBGene00200786,,H36N01.4,Live,ncRNA_gene,0.772565733,-0.874391436,,no_change,0,2.768252683,0,0,1.867141712,0,
WBGene00219975,,F55F3.9,Live,ncRNA_gene,0.644070305,-0.880605226,,no_change,0.682253871,0,2.098962992,0,0,1.083204965,
WBGene00235190,,K10F12.10,Live,ncRNA_gene,0.644070305,-0.880605226,,no_change,0.682253871,0,2.098962992,0,0,1.083204965,
WBGene00202076,,K04A8.17,Live,ncRNA_gene,1.960158123,-0.881557892,0.805626413,no_change,0.682253871,2.768252683,4.197925984,4.112516198,0,0,
WBGene00195639,,T03F7.10,Live,ncRNA_gene,1.579697238,-0.885652551,,no_change,0,6.228568536,0,0,0,3.249614894,
WBGene00196379,,F28F9.10,Live,ncRNA_gene,0.646970381,-0.889037523,,no_change,0,0,2.798617323,0,0,1.083204965,
WBGene00197638,,F43D2.9,Live,ncRNA_gene,0.646970381,-0.889037523,,no_change,0,0,2.798617323,0,0,1.083204965,
WBGene00199973,,Y73B6BL.281,Live,ncRNA_gene,0.646970381,-0.889037523,,no_change,0,0,2.798617323,0,0,1.083204965,
WBGene00200467,,W09D6.10,Live,ncRNA_gene,0.694909343,-0.889037523,,no_change,0,0,2.798617323,1.370838733,0,0,
WBGene00201733,,R12H7.7,Live,ncRNA_gene,0.646970381,-0.889037523,,no_change,0,0,2.798617323,0,0,1.083204965,
WBGene00201930,,C18D1.20,Live,ncRNA_gene,0.694909343,-0.889037523,,no_change,0,0,2.798617323,1.370838733,0,0,
